Numero Riga,Data di Riferimento,Quotazione,Convenzione di Cambio
2679,1990-07-23,1198.905,Quantita' di Lire per 1 unita' di valuta estera
2680,1990-07-24,1189.650,Quantita' di Lire per 1 unita' di valuta estera
2681,1990-07-25,1188.725,Quantita' di Lire per 1 unita' di valuta estera
2682,1990-07-26,1188.580,Quantita' di Lire per 1 unita' di valuta estera
2683,1990-07-27,1188.140,Quantita' di Lire per 1 unita' di valuta estera
2684,1990-07-30,1180.090,Quantita' di Lire per 1 unita' di valuta estera
2685,1990-07-31,1167.400,Quantita' di Lire per 1 unita' di valuta estera
2686,1990-08-01,1165.405,Quantita' di Lire per 1 unita' di valuta estera
2687,1990-08-02,1185.525,Quantita' di Lire per 1 unita' di valuta estera
2688,1990-08-03,1166.120,Quantita' di Lire per 1 unita' di valuta estera
2689,1990-08-06,1153.540,Quantita' di Lire per 1 unita' di valuta estera
2690,1990-08-07,1153.850,Quantita' di Lire per 1 unita' di valuta estera
2691,1990-08-08,1165.820,Quantita' di Lire per 1 unita' di valuta estera
2692,1990-08-09,1167.255,Quantita' di Lire per 1 unita' di valuta estera
2693,1990-08-10,1171.075,Quantita' di Lire per 1 unita' di valuta estera
2694,1990-08-13,1156.575,Quantita' di Lire per 1 unita' di valuta estera
2695,1990-08-14,1159.580,Quantita' di Lire per 1 unita' di valuta estera
2696,1990-08-16,1150.820,Quantita' di Lire per 1 unita' di valuta estera
2697,1990-08-17,1145.425,Quantita' di Lire per 1 unita' di valuta estera
2698,1990-08-20,1149.105,Quantita' di Lire per 1 unita' di valuta estera
2699,1990-08-21,1161.400,Quantita' di Lire per 1 unita' di valuta estera
2700,1990-08-22,1159.950,Quantita' di Lire per 1 unita' di valuta estera
2701,1990-08-23,1152.250,Quantita' di Lire per 1 unita' di valuta estera
2702,1990-08-24,1158.800,Quantita' di Lire per 1 unita' di valuta estera
2703,1990-08-27,1145.775,Quantita' di Lire per 1 unita' di valuta estera
2704,1990-08-28,1144.895,Quantita' di Lire per 1 unita' di valuta estera
2705,1990-08-29,1148.230,Quantita' di Lire per 1 unita' di valuta estera
2706,1990-08-30,1163.805,Quantita' di Lire per 1 unita' di valuta estera
2707,1990-08-31,1159.350,Quantita' di Lire per 1 unita' di valuta estera
2708,1990-09-03,1177.255,Quantita' di Lire per 1 unita' di valuta estera
2709,1990-09-04,1173.195,Quantita' di Lire per 1 unita' di valuta estera
2710,1990-09-05,1168.100,Quantita' di Lire per 1 unita' di valuta estera
2711,1990-09-06,1158.900,Quantita' di Lire per 1 unita' di valuta estera
2712,1990-09-07,1164.095,Quantita' di Lire per 1 unita' di valuta estera
2713,1990-09-10,1175.915,Quantita' di Lire per 1 unita' di valuta estera
2714,1990-09-11,1188.270,Quantita' di Lire per 1 unita' di valuta estera
2715,1990-09-12,1183.480,Quantita' di Lire per 1 unita' di valuta estera
2716,1990-09-13,1186.655,Quantita' di Lire per 1 unita' di valuta estera
2717,1990-09-14,1171.750,Quantita' di Lire per 1 unita' di valuta estera
2718,1990-09-17,1161.555,Quantita' di Lire per 1 unita' di valuta estera
2719,1990-09-18,1162.405,Quantita' di Lire per 1 unita' di valuta estera
2720,1990-09-19,1162.250,Quantita' di Lire per 1 unita' di valuta estera
2721,1990-09-20,1169.375,Quantita' di Lire per 1 unita' di valuta estera
2722,1990-09-21,1176.395,Quantita' di Lire per 1 unita' di valuta estera
2723,1990-09-24,1167.275,Quantita' di Lire per 1 unita' di valuta estera
2724,1990-09-25,1166.655,Quantita' di Lire per 1 unita' di valuta estera
2725,1990-09-26,1175.405,Quantita' di Lire per 1 unita' di valuta estera
2726,1990-09-27,1173.030,Quantita' di Lire per 1 unita' di valuta estera
2727,1990-09-28,1170.635,Quantita' di Lire per 1 unita' di valuta estera
2728,1990-10-01,1162.350,Quantita' di Lire per 1 unita' di valuta estera
2729,1990-10-02,1166.605,Quantita' di Lire per 1 unita' di valuta estera
2730,1990-10-03,1162.175,Quantita' di Lire per 1 unita' di valuta estera
2731,1990-10-04,1149.000,Quantita' di Lire per 1 unita' di valuta estera
2732,1990-10-05,1150.580,Quantita' di Lire per 1 unita' di valuta estera
2733,1990-10-08,1149.870,Quantita' di Lire per 1 unita' di valuta estera
2734,1990-10-09,1146.470,Quantita' di Lire per 1 unita' di valuta estera
2735,1990-10-10,1145.145,Quantita' di Lire per 1 unita' di valuta estera
2736,1990-10-11,1147.990,Quantita' di Lire per 1 unita' di valuta estera
2737,1990-10-12,1140.480,Quantita' di Lire per 1 unita' di valuta estera
2738,1990-10-15,1142.700,Quantita' di Lire per 1 unita' di valuta estera
2739,1990-10-16,1144.045,Quantita' di Lire per 1 unita' di valuta estera
2740,1990-10-17,1128.100,Quantita' di Lire per 1 unita' di valuta estera
2741,1990-10-18,1131.695,Quantita' di Lire per 1 unita' di valuta estera
2742,1990-10-19,1128.325,Quantita' di Lire per 1 unita' di valuta estera
2743,1990-10-22,1129.230,Quantita' di Lire per 1 unita' di valuta estera
2744,1990-10-23,1137.085,Quantita' di Lire per 1 unita' di valuta estera
2745,1990-10-24,1136.555,Quantita' di Lire per 1 unita' di valuta estera
2746,1990-10-25,1128.500,Quantita' di Lire per 1 unita' di valuta estera
2747,1990-10-26,1134.755,Quantita' di Lire per 1 unita' di valuta estera
2748,1990-10-29,1130.850,Quantita' di Lire per 1 unita' di valuta estera
2749,1990-10-30,1139.855,Quantita' di Lire per 1 unita' di valuta estera
2750,1990-10-31,1138.700,Quantita' di Lire per 1 unita' di valuta estera
2751,1990-11-02,1128.375,Quantita' di Lire per 1 unita' di valuta estera
2752,1990-11-05,1122.000,Quantita' di Lire per 1 unita' di valuta estera
2753,1990-11-06,1118.775,Quantita' di Lire per 1 unita' di valuta estera
2754,1990-11-07,1116.655,Quantita' di Lire per 1 unita' di valuta estera
2755,1990-11-08,1123.250,Quantita' di Lire per 1 unita' di valuta estera
2756,1990-11-09,1121.950,Quantita' di Lire per 1 unita' di valuta estera
2757,1990-11-12,1113.960,Quantita' di Lire per 1 unita' di valuta estera
2758,1990-11-13,1112.280,Quantita' di Lire per 1 unita' di valuta estera
2759,1990-11-14,1112.550,Quantita' di Lire per 1 unita' di valuta estera
2760,1990-11-15,1112.280,Quantita' di Lire per 1 unita' di valuta estera
2761,1990-11-16,1115.225,Quantita' di Lire per 1 unita' di valuta estera
2762,1990-11-19,1107.725,Quantita' di Lire per 1 unita' di valuta estera
2763,1990-11-20,1111.450,Quantita' di Lire per 1 unita' di valuta estera
2764,1990-11-21,1108.660,Quantita' di Lire per 1 unita' di valuta estera
2765,1990-11-22,1111.800,Quantita' di Lire per 1 unita' di valuta estera
2766,1990-11-23,1114.255,Quantita' di Lire per 1 unita' di valuta estera
2767,1990-11-26,1118.400,Quantita' di Lire per 1 unita' di valuta estera
2768,1990-11-27,1115.895,Quantita' di Lire per 1 unita' di valuta estera
2769,1990-11-28,1108.780,Quantita' di Lire per 1 unita' di valuta estera
2770,1990-11-29,1118.320,Quantita' di Lire per 1 unita' di valuta estera
2771,1990-11-30,1129.950,Quantita' di Lire per 1 unita' di valuta estera
2772,1990-12-03,1131.250,Quantita' di Lire per 1 unita' di valuta estera
2773,1990-12-04,1130.895,Quantita' di Lire per 1 unita' di valuta estera
2774,1990-12-05,1124.375,Quantita' di Lire per 1 unita' di valuta estera
2775,1990-12-06,1125.705,Quantita' di Lire per 1 unita' di valuta estera
2776,1990-12-07,1118.825,Quantita' di Lire per 1 unita' di valuta estera
2777,1990-12-10,1110.405,Quantita' di Lire per 1 unita' di valuta estera
2778,1990-12-11,1111.775,Quantita' di Lire per 1 unita' di valuta estera
2779,1990-12-12,1110.705,Quantita' di Lire per 1 unita' di valuta estera
2780,1990-12-13,1113.050,Quantita' di Lire per 1 unita' di valuta estera
2781,1990-12-14,1117.425,Quantita' di Lire per 1 unita' di valuta estera
2782,1990-12-17,1123.250,Quantita' di Lire per 1 unita' di valuta estera
2783,1990-12-18,1124.220,Quantita' di Lire per 1 unita' di valuta estera
2784,1990-12-19,1119.290,Quantita' di Lire per 1 unita' di valuta estera
2785,1990-12-20,1126.280,Quantita' di Lire per 1 unita' di valuta estera
2786,1990-12-21,1141.550,Quantita' di Lire per 1 unita' di valuta estera
2787,1990-12-24,1159.700,Quantita' di Lire per 1 unita' di valuta estera
2788,1990-12-27,1155.900,Quantita' di Lire per 1 unita' di valuta estera
2789,1990-12-28,1138.725,Quantita' di Lire per 1 unita' di valuta estera
2790,1990-12-31,1130.145,Quantita' di Lire per 1 unita' di valuta estera
2791,1991-01-02,1125.330,Quantita' di Lire per 1 unita' di valuta estera
2792,1991-01-03,1124.420,Quantita' di Lire per 1 unita' di valuta estera
2793,1991-01-04,1123.410,Quantita' di Lire per 1 unita' di valuta estera
2794,1991-01-07,1154.050,Quantita' di Lire per 1 unita' di valuta estera
2795,1991-01-08,1152.125,Quantita' di Lire per 1 unita' di valuta estera
2796,1991-01-09,1150.250,Quantita' di Lire per 1 unita' di valuta estera
2797,1991-01-10,1149.390,Quantita' di Lire per 1 unita' di valuta estera
2798,1991-01-11,1155.380,Quantita' di Lire per 1 unita' di valuta estera
2799,1991-01-14,1163.225,Quantita' di Lire per 1 unita' di valuta estera
2800,1991-01-15,1160.670,Quantita' di Lire per 1 unita' di valuta estera
2801,1991-01-16,1161.680,Quantita' di Lire per 1 unita' di valuta estera
2802,1991-01-17,1143.730,Quantita' di Lire per 1 unita' di valuta estera
2803,1991-01-18,1140.540,Quantita' di Lire per 1 unita' di valuta estera
2804,1991-01-21,1128.355,Quantita' di Lire per 1 unita' di valuta estera
2805,1991-01-22,1118.470,Quantita' di Lire per 1 unita' di valuta estera
2806,1991-01-23,1126.200,Quantita' di Lire per 1 unita' di valuta estera
2807,1991-01-24,1115.700,Quantita' di Lire per 1 unita' di valuta estera
2808,1991-01-25,1115.880,Quantita' di Lire per 1 unita' di valuta estera
2809,1991-01-28,1118.065,Quantita' di Lire per 1 unita' di valuta estera
2810,1991-01-29,1114.245,Quantita' di Lire per 1 unita' di valuta estera
2811,1991-01-30,1119.505,Quantita' di Lire per 1 unita' di valuta estera
2812,1991-01-31,1117.620,Quantita' di Lire per 1 unita' di valuta estera
2813,1991-02-01,1111.525,Quantita' di Lire per 1 unita' di valuta estera
2814,1991-02-04,1101.825,Quantita' di Lire per 1 unita' di valuta estera
2815,1991-02-05,1099.255,Quantita' di Lire per 1 unita' di valuta estera
2816,1991-02-06,1095.550,Quantita' di Lire per 1 unita' di valuta estera
2817,1991-02-07,1094.225,Quantita' di Lire per 1 unita' di valuta estera
2818,1991-02-08,1097.755,Quantita' di Lire per 1 unita' di valuta estera
2819,1991-02-11,1094.825,Quantita' di Lire per 1 unita' di valuta estera
2820,1991-02-12,1094.470,Quantita' di Lire per 1 unita' di valuta estera
2821,1991-02-13,1096.675,Quantita' di Lire per 1 unita' di valuta estera
2822,1991-02-14,1101.375,Quantita' di Lire per 1 unita' di valuta estera
2823,1991-02-15,1107.020,Quantita' di Lire per 1 unita' di valuta estera
2824,1991-02-18,1112.710,Quantita' di Lire per 1 unita' di valuta estera
2825,1991-02-19,1119.375,Quantita' di Lire per 1 unita' di valuta estera
2826,1991-02-20,1118.950,Quantita' di Lire per 1 unita' di valuta estera
2827,1991-02-21,1116.275,Quantita' di Lire per 1 unita' di valuta estera
2828,1991-02-22,1115.905,Quantita' di Lire per 1 unita' di valuta estera
2829,1991-02-25,1131.075,Quantita' di Lire per 1 unita' di valuta estera
2830,1991-02-26,1136.195,Quantita' di Lire per 1 unita' di valuta estera
2831,1991-02-27,1138.550,Quantita' di Lire per 1 unita' di valuta estera
2832,1991-02-28,1136.625,Quantita' di Lire per 1 unita' di valuta estera
2833,1991-03-01,1149.150,Quantita' di Lire per 1 unita' di valuta estera
2834,1991-03-04,1149.645,Quantita' di Lire per 1 unita' di valuta estera
2835,1991-03-05,1141.500,Quantita' di Lire per 1 unita' di valuta estera
2836,1991-03-06,1152.795,Quantita' di Lire per 1 unita' di valuta estera
2837,1991-03-07,1153.065,Quantita' di Lire per 1 unita' di valuta estera
2838,1991-03-08,1162.550,Quantita' di Lire per 1 unita' di valuta estera
2839,1991-03-11,1173.625,Quantita' di Lire per 1 unita' di valuta estera
2840,1991-03-12,1171.470,Quantita' di Lire per 1 unita' di valuta estera
2841,1991-03-13,1175.505,Quantita' di Lire per 1 unita' di valuta estera
2842,1991-03-14,1176.745,Quantita' di Lire per 1 unita' di valuta estera
2843,1991-03-15,1183.200,Quantita' di Lire per 1 unita' di valuta estera
2844,1991-03-18,1207.005,Quantita' di Lire per 1 unita' di valuta estera
2845,1991-03-19,1209.300,Quantita' di Lire per 1 unita' di valuta estera
2846,1991-03-20,1237.055,Quantita' di Lire per 1 unita' di valuta estera
2847,1991-03-21,1218.900,Quantita' di Lire per 1 unita' di valuta estera
2848,1991-03-22,1223.500,Quantita' di Lire per 1 unita' di valuta estera
2849,1991-03-25,1241.775,Quantita' di Lire per 1 unita' di valuta estera
2850,1991-03-26,1256.255,Quantita' di Lire per 1 unita' di valuta estera
2851,1991-03-27,1260.205,Quantita' di Lire per 1 unita' di valuta estera
2852,1991-03-28,1278.300,Quantita' di Lire per 1 unita' di valuta estera
2853,1991-03-29,1267.005,Quantita' di Lire per 1 unita' di valuta estera
2854,1991-04-02,1266.070,Quantita' di Lire per 1 unita' di valuta estera
2855,1991-04-03,1245.750,Quantita' di Lire per 1 unita' di valuta estera
2856,1991-04-04,1249.295,Quantita' di Lire per 1 unita' di valuta estera
2857,1991-04-05,1238.950,Quantita' di Lire per 1 unita' di valuta estera
2858,1991-04-08,1255.845,Quantita' di Lire per 1 unita' di valuta estera
2859,1991-04-09,1246.970,Quantita' di Lire per 1 unita' di valuta estera
2860,1991-04-10,1240.575,Quantita' di Lire per 1 unita' di valuta estera
2861,1991-04-11,1248.825,Quantita' di Lire per 1 unita' di valuta estera
2862,1991-04-12,1241.155,Quantita' di Lire per 1 unita' di valuta estera
2863,1991-04-15,1243.335,Quantita' di Lire per 1 unita' di valuta estera
2864,1991-04-16,1233.655,Quantita' di Lire per 1 unita' di valuta estera
2865,1991-04-17,1237.015,Quantita' di Lire per 1 unita' di valuta estera
2866,1991-04-18,1246.385,Quantita' di Lire per 1 unita' di valuta estera
2867,1991-04-19,1270.495,Quantita' di Lire per 1 unita' di valuta estera
2868,1991-04-22,1292.705,Quantita' di Lire per 1 unita' di valuta estera
2869,1991-04-23,1300.400,Quantita' di Lire per 1 unita' di valuta estera
2870,1991-04-24,1281.270,Quantita' di Lire per 1 unita' di valuta estera
2871,1991-04-26,1292.250,Quantita' di Lire per 1 unita' di valuta estera
2872,1991-04-29,1309.025,Quantita' di Lire per 1 unita' di valuta estera
2873,1991-04-30,1280.730,Quantita' di Lire per 1 unita' di valuta estera
2874,1991-05-02,1278.330,Quantita' di Lire per 1 unita' di valuta estera
2875,1991-05-03,1271.025,Quantita' di Lire per 1 unita' di valuta estera
2876,1991-05-06,1283.880,Quantita' di Lire per 1 unita' di valuta estera
2877,1991-05-07,1276.665,Quantita' di Lire per 1 unita' di valuta estera
2878,1991-05-08,1281.450,Quantita' di Lire per 1 unita' di valuta estera
2879,1991-05-09,1288.090,Quantita' di Lire per 1 unita' di valuta estera
2880,1991-05-10,1283.750,Quantita' di Lire per 1 unita' di valuta estera
2881,1991-05-13,1279.630,Quantita' di Lire per 1 unita' di valuta estera
2882,1991-05-14,1273.475,Quantita' di Lire per 1 unita' di valuta estera
2883,1991-05-15,1259.860,Quantita' di Lire per 1 unita' di valuta estera
2884,1991-05-16,1261.575,Quantita' di Lire per 1 unita' di valuta estera
2885,1991-05-17,1269.250,Quantita' di Lire per 1 unita' di valuta estera
2886,1991-05-20,1296.795,Quantita' di Lire per 1 unita' di valuta estera
2887,1991-05-21,1274.250,Quantita' di Lire per 1 unita' di valuta estera
2888,1991-05-22,1273.235,Quantita' di Lire per 1 unita' di valuta estera
2889,1991-05-23,1282.880,Quantita' di Lire per 1 unita' di valuta estera
2890,1991-05-24,1270.900,Quantita' di Lire per 1 unita' di valuta estera
2891,1991-05-27,1265.725,Quantita' di Lire per 1 unita' di valuta estera
2892,1991-05-28,1271.700,Quantita' di Lire per 1 unita' di valuta estera
2893,1991-05-29,1261.500,Quantita' di Lire per 1 unita' di valuta estera
2894,1991-05-30,1272.380,Quantita' di Lire per 1 unita' di valuta estera
2895,1991-05-31,1280.955,Quantita' di Lire per 1 unita' di valuta estera
2896,1991-06-03,1299.980,Quantita' di Lire per 1 unita' di valuta estera
2897,1991-06-04,1299.300,Quantita' di Lire per 1 unita' di valuta estera
2898,1991-06-05,1297.225,Quantita' di Lire per 1 unita' di valuta estera
2899,1991-06-06,1296.950,Quantita' di Lire per 1 unita' di valuta estera
2900,1991-06-07,1304.380,Quantita' di Lire per 1 unita' di valuta estera
2901,1991-06-10,1314.775,Quantita' di Lire per 1 unita' di valuta estera
2902,1991-06-11,1315.255,Quantita' di Lire per 1 unita' di valuta estera
2903,1991-06-12,1323.930,Quantita' di Lire per 1 unita' di valuta estera
2904,1991-06-13,1341.925,Quantita' di Lire per 1 unita' di valuta estera
2905,1991-06-14,1342.460,Quantita' di Lire per 1 unita' di valuta estera
2906,1991-06-17,1342.595,Quantita' di Lire per 1 unita' di valuta estera
2907,1991-06-18,1351.025,Quantita' di Lire per 1 unita' di valuta estera
2908,1991-06-19,1347.705,Quantita' di Lire per 1 unita' di valuta estera
2909,1991-06-20,1337.780,Quantita' di Lire per 1 unita' di valuta estera
2910,1991-06-21,1338.545,Quantita' di Lire per 1 unita' di valuta estera
2911,1991-06-24,1341.120,Quantita' di Lire per 1 unita' di valuta estera
2912,1991-06-25,1335.850,Quantita' di Lire per 1 unita' di valuta estera
2913,1991-06-26,1338.480,Quantita' di Lire per 1 unita' di valuta estera
2914,1991-06-27,1334.525,Quantita' di Lire per 1 unita' di valuta estera
2915,1991-06-28,1347.845,Quantita' di Lire per 1 unita' di valuta estera
2916,1991-07-01,1342.900,Quantita' di Lire per 1 unita' di valuta estera
2917,1991-07-02,1357.985,Quantita' di Lire per 1 unita' di valuta estera
2918,1991-07-03,1363.505,Quantita' di Lire per 1 unita' di valuta estera
2919,1991-07-04,1363.980,Quantita' di Lire per 1 unita' di valuta estera
2920,1991-07-05,1366.580,Quantita' di Lire per 1 unita' di valuta estera
2921,1991-07-08,1348.980,Quantita' di Lire per 1 unita' di valuta estera
2922,1991-07-09,1350.845,Quantita' di Lire per 1 unita' di valuta estera
2923,1991-07-10,1355.020,Quantita' di Lire per 1 unita' di valuta estera
2924,1991-07-11,1350.125,Quantita' di Lire per 1 unita' di valuta estera
2925,1991-07-12,1354.230,Quantita' di Lire per 1 unita' di valuta estera
2926,1991-07-15,1336.725,Quantita' di Lire per 1 unita' di valuta estera
2927,1991-07-16,1334.745,Quantita' di Lire per 1 unita' di valuta estera
2928,1991-07-17,1338.225,Quantita' di Lire per 1 unita' di valuta estera
